tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
122,2021-04-27 16:53:49.0090,2021-04-27 16:55:51.1220,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46947,Customer,1970,0
204,2021-04-27 16:54:14.1250,2021-04-27 16:57:39.1000,3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,46538,Customer,1970,0
421,2021-04-27 16:54:28.3730,2021-04-27 17:01:29.6210,3640,Journal Square,40.733670000000004,-74.0625,3225,Baldwin at Montgomery,40.7236589,-74.0641943,32971,Customer,1970,0
1548,2021-04-27 16:55:31.2090,2021-04-27 17:21:19.4940,3639,Harborside,40.71925170000001,-74.034234,3187,Warren St,40.721123600000006,-74.03805095,42219,Customer,1970,0
259,2021-04-27 16:59:09.2640,2021-04-27 17:03:28.2950,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,35358,Customer,1970,0
605,2021-04-27 17:00:19.0160,2021-04-27 17:10:24.4710,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,40124,Customer,1970,0
151,2021-04-27 17:00:47.7660,2021-04-27 17:03:19.5850,3639,Harborside,40.71925170000001,-74.034234,3187,Warren St,40.721123600000006,-74.03805095,42141,Customer,1970,0
468,2021-04-27 17:02:22.3250,2021-04-27 17:10:10.6190,3213,Van Vorst Park,40.71848892,-74.047726625,3638,Washington St,40.7242941,-74.0354826,54258,Customer,1970,0
220,2021-04-27 17:02:36.1840,2021-04-27 17:06:16.8270,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.71835519823214,-74.03891444206238,54259,Customer,1970,0
4211,2021-04-27 17:03:51.5840,2021-04-27 18:14:03.1880,3185,City Hall,40.717732500000004,-74.04384499999999,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42159,Customer,1970,0
206,2021-04-27 17:04:57.8430,2021-04-27 17:08:24.2880,3185,City Hall,40.717732500000004,-74.04384499999999,3211,Newark Ave,40.72152515,-74.046304543,42240,Subscriber,1970,2
1593,2021-04-27 17:07:19.6940,2021-04-27 17:33:53.0840,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,27102,Customer,1970,0
377,2021-04-27 17:07:58.8470,2021-04-27 17:14:16.7340,3185,City Hall,40.717732500000004,-74.04384499999999,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42495,Customer,1970,0
800,2021-04-27 17:09:39.8650,2021-04-27 17:23:00.3660,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,46630,Customer,1970,0
957,2021-04-27 17:09:45.5980,2021-04-27 17:25:43.2130,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234,42704,Customer,1970,0
398,2021-04-27 17:10:41.1270,2021-04-27 17:17:19.7950,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,38969,Customer,1970,0
732,2021-04-27 17:12:48.2390,2021-04-27 17:25:00.3020,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3483,Montgomery St,40.71942,-74.05099,47019,Customer,1970,0
407,2021-04-27 17:15:23.0630,2021-04-27 17:22:10.9160,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887,48911,Customer,1970,0
675,2021-04-27 17:20:12.6240,2021-04-27 17:31:27.7080,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3213,Van Vorst Park,40.71848892,-74.047726625,35358,Customer,1970,0
376,2021-04-27 17:20:41.9980,2021-04-27 17:26:58.4820,3187,Warren St,40.721123600000006,-74.03805095,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,46926,Customer,1970,0
4361,2021-04-27 17:23:10.4430,2021-04-27 18:35:51.5000,3681,Grand St,40.71517767732029,-74.03768330812454,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,54358,Customer,1970,0
761,2021-04-27 17:25:02.8530,2021-04-27 17:37:44.7570,3195,Sip Ave,40.73089709786179,-74.06391263008119,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42525,Customer,1970,0
1408,2021-04-27 17:28:59.3890,2021-04-27 17:52:28.1320,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3681,Grand St,40.71517767732029,-74.03768330812454,42340,Customer,1970,0
722,2021-04-27 17:29:46.6920,2021-04-27 17:41:49.1730,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,54255,Customer,1970,0
712,2021-04-27 17:31:07.6050,2021-04-27 17:43:00.0240,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3203,Hamilton Park,40.727595965999996,-74.044247311,38969,Customer,1970,0
321,2021-04-27 17:31:51.0180,2021-04-27 17:37:12.1250,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3213,Van Vorst Park,40.71848892,-74.047726625,46473,Customer,1970,0
1065,2021-04-27 17:32:24.9410,2021-04-27 17:50:10.8090,3694,Jackson Square,40.71113,-74.0789,3203,Hamilton Park,40.727595965999996,-74.044247311,31659,Customer,1970,0
203,2021-04-27 17:33:28.0130,2021-04-27 17:36:51.7540,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.71835519823214,-74.03891444206238,34333,Customer,1970,0
226,2021-04-27 17:34:20.2810,2021-04-27 17:38:06.3490,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3211,Newark Ave,40.72152515,-74.046304543,41431,Customer,1970,0
1222,2021-04-27 17:34:51.7250,2021-04-27 17:55:13.9160,3280,Astor Place,40.71928220070703,-74.07126188278198,3210,Pershing Field,40.742677141,-74.051788633,54257,Customer,1970,0
157,2021-04-27 17:37:48.7070,2021-04-27 17:40:25.8410,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42596,Customer,1970,0
421,2021-04-27 17:38:03.9990,2021-04-27 17:45:05.1250,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,45343,Customer,1970,0
562,2021-04-27 17:38:13.1310,2021-04-27 17:47:35.9400,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3202,Newport PATH,40.7272235,-74.03375890000001,44916,Customer,1970,0
564,2021-04-27 17:38:28.8510,2021-04-27 17:47:53.6320,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42249,Customer,1970,0
1040,2021-04-27 17:40:10.2950,2021-04-27 17:57:30.9230,3201,Dey St,40.737711,-74.066921,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42343,Customer,1970,0
1279,2021-04-27 17:42:05.7790,2021-04-27 18:03:25.3590,3202,Newport PATH,40.7272235,-74.03375890000001,3192,Liberty Light Rail,40.711242299999995,-74.0557013,54245,Customer,1970,0
1465,2021-04-27 17:44:32.3690,2021-04-27 18:08:57.9480,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3198,Heights Elevator,40.748715945380226,-74.04044330120088,54252,Customer,1970,0
572,2021-04-27 17:49:01.4830,2021-04-27 17:58:34.2880,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3187,Warren St,40.721123600000006,-74.03805095,48911,Customer,1970,0
1364,2021-04-27 17:50:30.4610,2021-04-27 18:13:15.2800,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,32349,Customer,1970,0
236,2021-04-27 17:50:51.2070,2021-04-27 17:54:47.2900,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3203,Hamilton Park,40.727595965999996,-74.044247311,40958,Customer,1970,0
1318,2021-04-27 17:51:00.3590,2021-04-27 18:12:58.4700,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,42150,Customer,1970,0
1439,2021-04-27 17:51:10.7620,2021-04-27 18:15:10.2650,3638,Washington St,40.7242941,-74.0354826,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,54258,Customer,1970,0
826,2021-04-27 17:53:01.1740,2021-04-27 18:06:47.8050,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42141,Customer,1970,0
201,2021-04-27 17:55:34.0790,2021-04-27 17:58:55.6480,3213,Van Vorst Park,40.71848892,-74.047726625,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,19916,Customer,1970,0
953,2021-04-27 17:55:36.9290,2021-04-27 18:11:30.2300,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3185,City Hall,40.717732500000004,-74.04384499999999,31966,Customer,1970,0
511,2021-04-27 17:55:59.6310,2021-04-27 18:04:31.3650,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3195,Sip Ave,40.73089709786179,-74.06391263008119,40697,Customer,1970,0
647,2021-04-27 17:56:19.7860,2021-04-27 18:07:07.0040,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42915,Customer,1970,0
189,2021-04-27 17:56:59.6150,2021-04-27 18:00:09.1930,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3483,Montgomery St,40.71942,-74.05099,30007,Customer,1970,0
343,2021-04-27 18:00:26.7800,2021-04-27 18:06:10.7770,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,42343,Customer,1970,0
364,2021-04-27 18:02:29.4540,2021-04-27 18:08:33.6340,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,42788,Customer,1970,0
258,2021-04-27 18:03:08.9740,2021-04-27 18:07:27.5780,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,42120,Customer,1970,0
473,2021-04-27 18:06:46.1890,2021-04-27 18:14:39.5150,3640,Journal Square,40.733670000000004,-74.0625,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,46527,Customer,1970,0
2540,2021-04-27 18:07:32.1780,2021-04-27 18:49:52.5040,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.711242299999995,-74.0557013,28012,Customer,1970,0
300,2021-04-27 18:07:41.9350,2021-04-27 18:12:41.9810,3639,Harborside,40.71925170000001,-74.034234,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,45256,Customer,1970,0
195,2021-04-27 18:09:45.6180,2021-04-27 18:13:01.4500,3211,Newark Ave,40.72152515,-74.046304543,3185,City Hall,40.717732500000004,-74.04384499999999,28874,Subscriber,1970,2
604,2021-04-27 18:11:08.9550,2021-04-27 18:21:13.5860,3212,Christ Hospital,40.734785818,-74.050443636,3273,Manila & 1st,40.72165072487999,-74.04288411140442,54265,Customer,1970,0
671,2021-04-27 18:14:32.6170,2021-04-27 18:25:44.5400,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42159,Customer,1970,0
482,2021-04-27 18:16:35.9930,2021-04-27 18:24:38.9730,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.717732500000004,-74.04384499999999,46465,Customer,1970,0
354,2021-04-27 18:18:07.5640,2021-04-27 18:24:02.3090,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42249,Customer,1970,0
403,2021-04-27 18:18:41.6850,2021-04-27 18:25:24.8720,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3185,City Hall,40.717732500000004,-74.04384499999999,45543,Customer,1970,0
666,2021-04-27 18:22:10.6830,2021-04-27 18:33:17.0620,3209,Brunswick St,40.7241765,-74.05065640000001,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,41630,Customer,1970,0
1577,2021-04-27 18:23:05.6260,2021-04-27 18:49:23.0330,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.73089709786179,-74.06391263008119,25879,Customer,1970,0
149,2021-04-27 18:28:59.6280,2021-04-27 18:31:29.2620,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42585,Customer,1970,0
502,2021-04-27 18:29:47.8820,2021-04-27 18:38:10.1540,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3202,Newport PATH,40.7272235,-74.03375890000001,40124,Customer,1970,0
1757,2021-04-27 18:30:04.2120,2021-04-27 18:59:22.1090,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3193,Lincoln Park,40.7246050998869,-74.07840594649316,43090,Customer,1970,0
1714,2021-04-27 18:30:45.9590,2021-04-27 18:59:20.2360,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42525,Customer,1970,0
588,2021-04-27 18:32:06.3760,2021-04-27 18:41:54.9940,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3681,Grand St,40.71517767732029,-74.03768330812454,54245,Customer,1970,0
925,2021-04-27 18:32:25.7780,2021-04-27 18:47:51.0610,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3184,Paulus Hook,40.7141454,-74.0335519,30303,Customer,1970,0
771,2021-04-27 18:33:22.7430,2021-04-27 18:46:13.8390,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3194,McGinley Square,40.7253399253558,-74.06762212514876,42614,Customer,1970,0
876,2021-04-27 18:35:00.5410,2021-04-27 18:49:36.7710,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,54255,Customer,1970,0
879,2021-04-27 18:35:01.9160,2021-04-27 18:49:41.5390,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,29814,Customer,1970,0
215,2021-04-27 18:35:58.7320,2021-04-27 18:39:34.0670,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,31373,Customer,1970,0
202,2021-04-27 18:36:43.7780,2021-04-27 18:40:06.1460,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,45343,Customer,1970,0
737,2021-04-27 18:36:47.3960,2021-04-27 18:49:05.3170,3202,Newport PATH,40.7272235,-74.03375890000001,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,38363,Customer,1970,0
732,2021-04-27 18:37:01.4600,2021-04-27 18:49:13.8060,3202,Newport PATH,40.7272235,-74.03375890000001,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42453,Customer,1970,0
1115,2021-04-27 18:38:24.4280,2021-04-27 18:57:00.1530,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,42150,Customer,1970,0
1033,2021-04-27 18:39:37.4780,2021-04-27 18:56:51.0100,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.71925170000001,-74.034234,36828,Customer,1970,0
912,2021-04-27 18:41:27.5690,2021-04-27 18:56:39.7510,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.71925170000001,-74.034234,34545,Customer,1970,0
149,2021-04-27 18:42:05.1870,2021-04-27 18:44:34.9310,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,37263,Customer,1970,0
1037,2021-04-27 18:42:20.0830,2021-04-27 18:59:37.2110,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3483,Montgomery St,40.71942,-74.05099,54358,Customer,1970,0
771,2021-04-27 18:43:35.9600,2021-04-27 18:56:27.6670,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3184,Paulus Hook,40.7141454,-74.0335519,42485,Customer,1970,0
796,2021-04-27 18:43:37.4480,2021-04-27 18:56:54.3570,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.71925170000001,-74.034234,44358,Customer,1970,0
857,2021-04-27 18:45:13.4230,2021-04-27 18:59:30.4280,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3211,Newark Ave,40.72152515,-74.046304543,45256,Customer,1970,0
452,2021-04-27 18:46:47.1200,2021-04-27 18:54:19.8930,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42585,Customer,1970,0
463,2021-04-27 18:47:31.7700,2021-04-27 18:55:15.1310,3195,Sip Ave,40.73089709786179,-74.06391263008119,3213,Van Vorst Park,40.71848892,-74.047726625,36692,Customer,1970,0
426,2021-04-27 18:47:57.5520,2021-04-27 18:55:03.5540,3202,Newport PATH,40.7272235,-74.03375890000001,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,44916,Customer,1970,0
1905,2021-04-27 18:49:05.4760,2021-04-27 19:20:50.9750,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3201,Dey St,40.737711,-74.066921,45014,Customer,1970,0
986,2021-04-27 18:50:27.1960,2021-04-27 19:06:53.2920,3195,Sip Ave,40.73089709786179,-74.06391263008119,3206,Hilltop,40.7311689,-74.0575736,49748,Customer,1970,0
273,2021-04-27 18:52:13.4980,2021-04-27 18:56:46.7430,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,40334,Customer,1970,0
484,2021-04-27 18:52:50.7250,2021-04-27 19:00:55.6540,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3203,Hamilton Park,40.727595965999996,-74.044247311,43380,Customer,1970,0
663,2021-04-27 18:52:57.4870,2021-04-27 19:04:01.1330,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3639,Harborside,40.71925170000001,-74.034234,28012,Customer,1970,0
1302,2021-04-27 18:57:34.0920,2021-04-27 19:19:16.7640,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3681,Grand St,40.71517767732029,-74.03768330812454,39662,Customer,1970,0
1302,2021-04-27 18:57:41.5400,2021-04-27 19:19:24.3050,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3681,Grand St,40.71517767732029,-74.03768330812454,39183,Customer,1970,0
750,2021-04-27 18:58:29.5690,2021-04-27 19:11:00.4260,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3209,Brunswick St,40.7241765,-74.05065640000001,42596,Customer,1970,0
1278,2021-04-27 18:58:54.3020,2021-04-27 19:20:12.6550,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3202,Newport PATH,40.7272235,-74.03375890000001,40168,Customer,1970,0
1404,2021-04-27 18:59:13.0590,2021-04-27 19:22:37.3060,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,41703,Customer,1970,0
627,2021-04-27 18:59:37.1590,2021-04-27 19:10:04.7030,3202,Newport PATH,40.7272235,-74.03375890000001,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,40124,Customer,1970,0
663,2021-04-27 19:00:29.4380,2021-04-27 19:11:32.7830,3681,Grand St,40.71517767732029,-74.03768330812454,3192,Liberty Light Rail,40.711242299999995,-74.0557013,28583,Customer,1970,0
412,2021-04-27 19:01:05.5310,2021-04-27 19:07:57.7660,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42542,Customer,1970,0
1431,2021-04-27 19:01:58.6110,2021-04-27 19:25:50.0410,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,54258,Customer,1970,0
590,2021-04-27 19:03:28.9920,2021-04-27 19:13:19.1990,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3225,Baldwin at Montgomery,40.7236589,-74.0641943,45343,Customer,1970,0
290,2021-04-27 19:04:16.6900,2021-04-27 19:09:06.7180,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595965999996,-74.044247311,42470,Customer,1970,0
1394,2021-04-27 19:04:32.1850,2021-04-27 19:27:46.1960,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.711242299999995,-74.0557013,46226,Customer,1970,0
741,2021-04-27 19:06:22.3090,2021-04-27 19:18:43.7520,3638,Washington St,40.7242941,-74.0354826,3681,Grand St,40.71517767732029,-74.03768330812454,44694,Customer,1970,0
679,2021-04-27 19:06:37.1410,2021-04-27 19:17:56.8610,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3209,Brunswick St,40.7241765,-74.05065640000001,41630,Customer,1970,0
468,2021-04-27 19:07:36.5160,2021-04-27 19:15:25.1450,3210,Pershing Field,40.742677141,-74.051788633,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,54257,Customer,1970,0
452,2021-04-27 19:11:17.5820,2021-04-27 19:18:50.3850,3195,Sip Ave,40.73089709786179,-74.06391263008119,3207,Oakland Ave,40.7376037,-74.05247829999999,49870,Customer,1970,0
1509,2021-04-27 19:12:13.6410,2021-04-27 19:37:23.2670,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42825,Customer,1970,0
553,2021-04-27 19:13:23.2100,2021-04-27 19:22:36.2730,3185,City Hall,40.717732500000004,-74.04384499999999,3202,Newport PATH,40.7272235,-74.03375890000001,43076,Customer,1970,0
136,2021-04-27 19:15:01.6230,2021-04-27 19:17:18.4950,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3273,Manila & 1st,40.72165072487999,-74.04288411140442,45240,Customer,1970,0
454,2021-04-27 19:15:39.5040,2021-04-27 19:23:13.7300,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3268,Lafayette Park,40.71346382669195,-74.06285852193831,46382,Customer,1970,0
1126,2021-04-27 19:16:10.3790,2021-04-27 19:34:56.5330,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,3225,Baldwin at Montgomery,40.7236589,-74.0641943,46527,Customer,1970,0
1103,2021-04-27 19:16:26.6200,2021-04-27 19:34:50.1870,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,3225,Baldwin at Montgomery,40.7236589,-74.0641943,54257,Customer,1970,0
143,2021-04-27 19:16:29.7410,2021-04-27 19:18:53.2980,3185,City Hall,40.717732500000004,-74.04384499999999,3186,Grove St PATH,40.71958611647166,-74.0431174635887,31966,Customer,1970,0
273,2021-04-27 19:16:49.6140,2021-04-27 19:21:22.8680,3280,Astor Place,40.71928220070703,-74.07126188278198,3194,McGinley Square,40.7253399253558,-74.06762212514876,43161,Customer,1970,0
297,2021-04-27 19:17:05.9110,2021-04-27 19:22:03.7220,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26989,Customer,1970,0
278,2021-04-27 19:17:40.3930,2021-04-27 19:22:19.0710,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,39329,Customer,1970,0
704,2021-04-27 19:17:54.1910,2021-04-27 19:29:39.0520,3209,Brunswick St,40.7241765,-74.05065640000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42596,Customer,1970,0
221,2021-04-27 19:18:55.0730,2021-04-27 19:22:36.8180,3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,44556,Customer,1970,0
787,2021-04-27 19:22:25.0800,2021-04-27 19:35:32.2330,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3681,Grand St,40.71517767732029,-74.03768330812454,43369,Customer,1970,0
150,2021-04-27 19:22:39.4570,2021-04-27 19:25:09.6580,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,38930,Customer,1970,0
918,2021-04-27 19:23:20.3370,2021-04-27 19:38:39.0060,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,46627,Customer,1970,0
350,2021-04-27 19:23:41.2570,2021-04-27 19:29:31.4310,3206,Hilltop,40.7311689,-74.0575736,3201,Dey St,40.737711,-74.066921,49748,Customer,1970,0
681,2021-04-27 19:25:51.3590,2021-04-27 19:37:12.5160,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3209,Brunswick St,40.7241765,-74.05065640000001,42160,Customer,1970,0
467,2021-04-27 19:27:14.3100,2021-04-27 19:35:01.4330,3202,Newport PATH,40.7272235,-74.03375890000001,3681,Grand St,40.71517767732029,-74.03768330812454,43076,Customer,1970,0
2378,2021-04-27 19:27:15.3630,2021-04-27 20:06:54.0860,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,26989,Customer,1970,0
361,2021-04-27 19:29:52.5410,2021-04-27 19:35:53.8630,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,52157,Customer,1970,0
613,2021-04-27 19:30:44.6900,2021-04-27 19:40:57.9640,3185,City Hall,40.717732500000004,-74.04384499999999,3268,Lafayette Park,40.71346382669195,-74.06285852193831,54256,Customer,1970,0
771,2021-04-27 19:31:54.1590,2021-04-27 19:44:45.3040,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3639,Harborside,40.71925170000001,-74.034234,42453,Customer,1970,0
290,2021-04-27 19:32:38.4260,2021-04-27 19:37:28.8560,3681,Grand St,40.71517767732029,-74.03768330812454,3186,Grove St PATH,40.71958611647166,-74.0431174635887,24987,Customer,1970,0
555,2021-04-27 19:33:40.4360,2021-04-27 19:42:55.9870,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595965999996,-74.044247311,39407,Customer,1970,0
441,2021-04-27 19:33:54.6540,2021-04-27 19:41:15.7850,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3211,Newark Ave,40.72152515,-74.046304543,32971,Customer,1970,0
300,2021-04-27 19:34:11.8590,2021-04-27 19:39:12.6880,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,39329,Customer,1970,0
265,2021-04-27 19:34:16.7230,2021-04-27 19:38:42.7130,3194,McGinley Square,40.7253399253558,-74.06762212514876,3280,Astor Place,40.71928220070703,-74.07126188278198,43161,Customer,1970,0
623,2021-04-27 19:40:57.2890,2021-04-27 19:51:20.3500,3184,Paulus Hook,40.7141454,-74.0335519,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42485,Customer,1970,0
675,2021-04-27 19:41:01.5800,2021-04-27 19:52:17.3760,3185,City Hall,40.717732500000004,-74.04384499999999,3202,Newport PATH,40.7272235,-74.03375890000001,45543,Customer,1970,0
500,2021-04-27 19:41:36.6390,2021-04-27 19:49:57.2150,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,44971,Customer,1970,0
243,2021-04-27 19:41:53.5430,2021-04-27 19:45:56.6590,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42249,Customer,1970,0
1041,2021-04-27 19:43:59.5840,2021-04-27 20:01:21.1730,3211,Newark Ave,40.72152515,-74.046304543,3202,Newport PATH,40.7272235,-74.03375890000001,45256,Customer,1970,0
